"","Longitude","Latitude","Grid","Acris_crepitans","Afrixalus_fulvovittatus","Allobates_femoralis","Allophryne_ruthveni","Alytes_cisternasii","Alytes_obstetricans","Ambystoma_texanum","Ambystoma_tigrinum","Ameerega_bilinguis","Ameerega_hahneli","Anaxyrus_americanus","Anaxyrus_cognatus","Anaxyrus_fowleri","Andrias_japonicus","Aneides_aeneus","Aparasphenodon_brunoi","Arthroleptis_poecilonotus","Assa_darlingtoni","Bombina_bombina","Bombina_orientalis","Bombina_variegata","Brachycephalus_ephippium","Bufo_bufo","Bufo_gargarizans","Bufo_japonicus","Ceratophrys_cornuta","Chiasmocleis_bassleri","Chiasmocleis_carvalhoi","Chioglossa_lusitanica","Conraua_goliath","Corythomantis_greeningi","Craugastor_fitzingeri","Crinia_signifera","Crossodactylus_aeneus","Crossodactylus_schmidti","Cryptobranchus_alleganiensis","Dendropsophus_leucophyllatus","Dendropsophus_nanus","Dendropsophus_phlebodes","Discoglossus_galganoi","Discoglossus_pictus","Dyscophus_antongilii","Edalorhina_perezi","Elachistocleis_bicolor","Elachistocleis_ovalis","Elachistocleis_surinamensis","Eleutherodactylus_johnstonei","Engystomops_petersi","Epidalea_calamita","Euphlyctis_hexadactylus","Fejervarya_limnocharis","Gastrophryne_carolinensis","Gastrophryne_olivacea","Haddadus_binotatus","Hamptophryne_boliviana","Heleioporus_australiacus","Hemisus_marmoratus","Hoplobatrachus_occipitalis","Hoplobatrachus_tigerinus","Hyla_arborea","Hyla_intermedia","Hyla_meridionalis","Hyla_sarda","Hyperolius_nitidulus","Ichthyophis_bannanicus","Ichthyophis_kohtaoensis","Incilius_alvarius","Ischnocnema_parva","Laotriton_laoensis","Leptodactylus_chaquensis","Leptodactylus_didymus","Leptodactylus_knudseni","Leptodactylus_labyrinthicus","Leptodactylus_latrans","Leptodactylus_leptodactyloides","Leptodactylus_mystacinus","Leptodactylus_natalensis","Leptodactylus_pentadactylus","Leptodactylus_petersii","Leptodactylus_podicipinus","Leptodactylus_rhodonotus","Leptodactylus_syphax","Leptodactylus_troglodytes","Leptodactylus_vastus","Limnodynastes_convexiusculus","Limnonectes_kuhlii","Lissotriton_boscai","Lissotriton_helveticus","Lissotriton_italicus","Lissotriton_montandoni","Lissotriton_vulgaris","Lithobates_catesbeianus","Lithobates_palmipes","Lithobates_septentrionalis","Lithobates_sylvaticus","Lithobates_vaillanti","Litoria_aurea","Litoria_littlejohni","Litoria_raniformis","Litoria_spenceri","Mantella_baroni","Mantella_pulchra","Microhyla_ornata","Myobatrachus_gouldii","Necturus_maculosus","Neobatrachus_pictus","Neobatrachus_sudelli","Notophthalmus_viridescens","Oreobates_quixensis","Osteocephalus_taurinus","Pelobates_cultripes","Pelobates_fuscus","Pelodytes_ibericus","Pelodytes_punctatus","Pelophylax_lessonae","Pelophylax_nigromaculatus","Pelophylax_perezi","Pelophylax_ridibundus","Pelophylax_saharicus","Phrynobatrachus_latifrons","Phrynomantis_microps","Phyllomedusa_vaillantii","Physalaemus_centralis","Physalaemus_cuvieri","Pipa_pipa","Platyplectrum_ornatum","Plethodon_angusticlavius","Plethodon_cinereus","Pleurodeles_waltl","Pleurodema_thaul","Pristimantis_ockendeni","Proceratophrys_boiei","Proteus_anguinus","Pseudacris_regilla","Pseudis_bolbodactyla","Pseudopaludicola_boliviana","Pseudophryne_bibronii","Pseudophryne_dendyi","Pseudophryne_occidentalis","Ptychadena_anchietae","Pyxicephalus_adspersus","Rana_arvalis","Rana_boylii","Rana_cascadae","Rana_dalmatina","Rana_iberica","Rana_japonica","Rana_luteiventris","Rana_sierrae","Rana_temporaria","Rheobatrachus_silus","Rhinella_arenarum","Rhinella_hoogmoedi","Rhinella_icterica","Rhinella_margaritifera","Rhinella_marina","Rhinoderma_darwinii","Rhinophrynus_dorsalis","Salamandra_salamandra","Scaphiopus_couchii","Scinax_boulengeri","Scinax_fuscovarius","Scinax_rostratus","Scinax_ruber","Siren_lacertina","Speleomantes_italicus","Taricha_granulosa","Thoropa_miliaris","Trachycephalus_typhonius","Triprion_petasatus","Triturus_carnifex","Triturus_cristatus","Triturus_dobrogicus","Triturus_karelinii","Triturus_marmoratus","Tylototriton_verrucosus","Typhlonectes_compressicauda","Xenopus_laevis","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","elev","annualPET","aridityIndexThornthwaite","climaticMoistureIndex","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","PETColdestQuarter","PETDriestQuarter","PETseasonality","PETWarmestQuarter","PETWettestQuarter","thermicityIndex","topoWet","tri","richness_amph","median_BS_g","var_BS_g","trophic_mean"
"835",32.8,-10.8,9591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.2862186431885,25.6592502593994,20.4526252746582,963,228,1,114.459884643555,640,4,307,4,10.9694795608521,56.4505920410156,210.182739257812,32.9985008239746,13.566499710083,19.4320011138916,24.1363334655762,20.4526252746582,752,1667.13000488281,86.129997253418,-0.449999988079071,7.30000019073486,149.970001220703,101934,101934,265,205,12,119.139999389648,136.490005493164,2262.92993164062,166.490005493164,140.389999389648,614,12.8299999237061,10.5100002288818,4,68.15,460869.049166667,3
"836",32.8,-12.8,9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.3486671447754,23.9398746490479,17.8782501220703,874,219,0,119.412178039551,603,0,275,0,11.996208190918,56.4520835876465,247.004409790039,31.4407501220703,10.1905002593994,21.2502498626709,22.5995826721191,17.8782501220703,1033,1655.10998535156,88.5800018310547,-0.469999998807907,7.5,135.75,92790,92790,249,186,12,114.860000610352,114.860000610352,2078.73999023438,163.880004882812,144.100006103516,544,11.8400001525879,12.9200000762939,4,68.15,460869.049166667,3
"837",32.8,-14.8,9593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.984468460083,28.2572078704834,21.1360836029053,958,234,3,112.995918273926,644,11,295,14,14.9505624771118,58.6428833007812,286.011627197266,37.7869987487793,12.2927503585815,25.4942474365234,26.3530826568604,22.9705009460449,509,1916.85998535156,80.2099990844727,-0.529999971389771,8.39999961853027,124.160003662109,106290,106290,279,201,12,124.019996643066,144.880004882812,3143.830078125,198.100006103516,177.429992675781,640,11.6000003814697,16.9099998474121,4,68.15,460869.049166667,3
"838",32.8,-16.8,9594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.7838859558105,25.5148754119873,18.7720413208008,642,186,1,122.933288574219,468,4,218,6,13.158353805542,60.3760414123535,282.240875244141,32.84375,11.049750328064,21.7939987182617,25.001708984375,20.3003749847412,570,1775.94995117188,72.2200012207031,-0.639999985694885,7.65000009536743,94.879997253418,98694,98694,256,189,12,111.669998168945,130.279998779297,2988.82006835938,182.869995117188,168.610000610352,577.5,10.6599998474121,38.5999984741211,4,68.15,460869.049166667,3
"839",32.8,-18.8,9595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.973593711853,17.7685413360596,10.7714166641235,1168,251,15,94.3820571899414,699,48,699,50,10.5451459884644,57.3394012451172,298.273345947266,23.0472507476807,4.6564998626709,18.3907508850098,17.7685413360596,12.1560001373291,1614,1165.03002929688,58.5099983215332,0.280000001192093,7.25,331.190002441406,65934,65934,154,142,12,68.9800033569336,84.120002746582,2298.44995117188,114.25,114.25,349.5,9.1899995803833,69.9199981689453,4,68.15,460869.049166667,3
"840",32.8,-20.8,9596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8242492675781,25.8979587554932,18.4540004730225,654,132,5,90.4905090332031,382,23,326,23,13.6620836257935,60.6677932739258,314.738708496094,32.0904998779297,9.57100009918213,22.5195007324219,25.8004589080811,18.4540004730225,336,1716.02001953125,58.5099983215332,-0.589999973773956,8.55000019073486,108.230003356934,97884,97884,256,203,12,104.470001220703,104.470001220703,3181.76000976562,171.639999389648,171.639999389648,571.5,11.9200000762939,20.1800003051758,3,6.3,647791.923333333,3
"841",34.8,63.2,9644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45044791698456,13.9894161224365,-10.671667098999,646,83,32,31.2103977203369,222,102,216,119,8.23097896575928,22.6762790679932,990.052124023438,20.9055004119873,-15.3922500610352,36.2977523803711,7.75733327865601,-5.4339165687561,112,466.700012207031,43.7200012207031,0.150000005960464,27.2999992370605,56.5,10395,8317.5,-86,106,3,1.42999994754791,5.80999994277954,4118.3798828125,96.1800003051758,40.9000015258789,-122.5,12.1899995803833,5.69000005722046,4,29.2,5579.10229166667,3
"842",34.8,61.2,9645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.84029173851013,15.0027084350586,-9.71249961853027,645,84,28,33.3267936706543,229,98,223,117,8.00874996185303,22.0538635253906,986.708679199219,21.4484996795654,-14.8660001754761,36.3144989013672,13.2216663360596,-3.3683750629425,51,539.109985351562,44.4099998474121,0.140000000596046,27.4500007629395,63.0999984741211,14490,9495,-75,113,3,2.29999995231628,7.55000019073486,4613.580078125,107.800003051758,46.9700012207031,-83.25,13.0299997329712,3.24000000953674,5,15,4529.815,3
"843",34.8,59.2,9646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1986563205719,15.3701248168945,-9.40545845031738,689,83,34,28.48095703125,234,112,234,133,8.31047916412354,22.4531688690186,1004.75531005859,22.0955009460449,-14.9169998168945,37.0125007629395,15.3701248168945,-3.15408325195312,158,587.02001953125,32.3400001525879,0.170000001788139,27.2999992370605,70.5199966430664,15214.5,9847.5,-70,112,3,3.10999989509583,8.80000019073486,4882.85009765625,114.610000610352,114.610000610352,-73.5,12.6700000762939,3.88000011444092,7,47.6,3195.38202380952,3
"844",34.8,57.2,9647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.30170822143555,15.9857501983643,-7.52383327484131,637,88,30,34.7749214172363,234,95,234,113,8.07195854187012,23.8077507019043,952.666137695312,22.2390003204346,-11.66575050354,33.9047508239746,15.9857501983643,-1.63441669940948,171,619.450012207031,35.1199989318848,0,26.8500003814697,62.6800003051758,16432.5,10462.5,-61,119,5,4.15000009536743,10.039999961853,4989.27001953125,117.940002441406,117.940002441406,-50.25,11.9499998092651,7.21999979019165,8,38.5,2827.39138392857,3
"845",34.8,55.2,9648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.4154896736145,15.8937082290649,-7.30408334732056,633,82,30,34.7257881164551,235,96,235,108,8.19343757629395,24.5288639068604,946.377380371094,21.9167499542236,-11.486499786377,33.4032516479492,15.8937082290649,-6.06104183197021,220,636.72998046875,34.810001373291,-0.00999999977648258,26.8500003814697,64.620002746582,17230.5,10852.5,-60,125,5,4.96999979019165,10.710000038147,4952.9599609375,118.26000213623,118.26000213623,-38.25,12.0500001907349,7.40999984741211,9,29.4,2717.1325,3
"846",34.8,53.2,9649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.35843753814697,16.7235832214355,-6.30149984359741,645,86,32,30.880054473877,234,107,234,118,7.46633338928223,23.2127819061279,945.189575195312,22.0707511901855,-10.0939998626709,32.1647491455078,16.7235832214355,-5.07683324813843,189,675.799987792969,39,-0.119999997317791,27.1499996185303,59.8400001525879,18574.5,18574.5,-54,134,5,6.07999992370605,11.7399997711182,5085.080078125,123.019996643066,123.019996643066,-13.75,12.6000003814697,4.59999990463257,9,29.4,2717.1325,3
"847",34.8,51.2,9650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.58136463165283,18.3217086791992,-5.47662496566772,618,82,32,27.8583450317383,216,108,216,118,8.34752082824707,24.907564163208,980.227172851562,24.2985000610352,-9.21549987792969,33.5139999389648,18.3217086791992,-4.27425003051758,168,730.830017089844,44.4300003051758,-0.170000001788139,26.8999996185303,61.5200004577637,23412,20464.5,-43,141,5,7.73000001907349,34.5699996948242,5243.72998046875,128.990005493164,128.990005493164,16.5,12.3999996185303,5.67000007629395,10,22.2,2559.50225,3
"848",34.8,49.2,9651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.93493747711182,19.5524997711182,-4.21270847320557,536,59,32,17.7980308532715,166,107,163,125,8.72716617584229,26.0017623901367,977.23486328125,25.5774993896484,-7.98624992370605,33.5637512207031,18.2538757324219,1.90516662597656,108,794.419982910156,57.1500015258789,-0.319999992847443,26.75,54.0499992370605,26256,22627.5,-27,155,5,9.8100004196167,38.5699996948242,5476.16015625,137.559997558594,135.779998779297,65.25,12.7700004577637,4.55999994277954,10,22.2,2559.50225,3
"849",34.8,47.2,9652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21147918701172,20.6585006713867,-2.3934166431427,447,52,25,21.037223815918,144,91,136,113,9.64254188537598,28.1955966949463,941.082336425781,27.7012500762939,-6.49749994277954,34.1987495422363,19.0014171600342,15.2188749313354,71,849.799987792969,62.689998626709,-0.469999998807907,26.2000007629395,45.2999992370605,33048,24633,-4,172,5,12.6599998474121,49.4500007629395,5600.1298828125,145.110000610352,140.960006713867,122,13.9200000762939,3.0699999332428,3,29.4,1249.75,3
"850",34.8,41.2,9655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.95095825195312,17.3406257629395,0.326124936342239,583,68,29,25.948543548584,180,93,112,162,9.71770858764648,34.6596794128418,696.07763671875,24.41575050354,-3.62175011634827,28.0375003814697,12.171124458313,17.0289993286133,1005,904.130004882812,56.2599983215332,-0.379999995231628,19.3999996185303,68.9499969482422,38346,26304,26,129,6,20.7099990844727,123.870002746582,4864.580078125,138.270004272461,111.569999694824,94,8.61999988555908,86.7699966430664,5,31.9,4246.798,3
"851",34.8,7.2,9672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7871570587158,26.3062915802002,23.9427490234375,1263,196,20,57.8889617919922,519,81,193,445,13.7221870422363,72.0580139160156,101.861068725586,34.8824996948242,15.8392496109009,19.0432510375977,24.0814170837402,24.9306659698486,571,2006.78002929688,60.7000007629395,-0.379999995231628,2.95000004768372,220.649993896484,109494,109494,308,191,12,155.149993896484,163.649993896484,1333.73999023438,184.949996948242,164.270004272461,670.5,11.75,32.3300018310547,3,6.3,592.33,3
"852",34.8,5.2,9673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8583431243896,27.1965408325195,24.8583335876465,915,127,22,40.5434722900391,318,105,137,270,14.0235214233398,81.5013046264648,91.7400054931641,35.180248260498,17.9737491607666,17.2064990997314,26.3987922668457,26.6446666717529,589,1869.23999023438,66.8300018310547,-0.670000016689301,2.84999990463257,137.5,114624,114624,308,217,12,148.110000610352,163.169998168945,1023.09002685547,171.169998168945,162.149993896484,710.5,12.0600004196167,25.8799991607666,3,6.3,592.33,3
"853",34.8,3.2,9674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7725105285645,26.796501159668,24.8497085571289,445,74,7,51.8975868225098,175,44,70,140,13.1188955307007,84.3008346557617,75.941276550293,34.1160011291504,18.5540008544922,15.5620002746582,26.1466255187988,26.3391666412354,868,1859.97998046875,78.9800033569336,-0.790000021457672,2.45000004768372,87.5199966430664,111672,111672,300,202,12,140.770004272461,164.020004272461,1133.52001953125,169.460006713867,157.100006103516,684.5,11.1599998474121,33.2000007629395,3,6.3,592.33,3
